open_time,open,high,low,close,volume
2018-01-04,934.03000000,998.00000000,890.01000000,940.00000000,102894.47383999999
2018-01-05,940.00000000,999.99000000,1000.00000000,959.30000000,97374.0163
2018-01-06,958.00000000,999.70000000,1000.02000000,1004.11000000,71954.27895
2018-01-07,1003.71000000,1125.00000000,1002.31000000,1123.09000000,65278.81957
2018-01-08,1123.09000000,1239.18000000,1050.00000000,1133.18000000,158831.54798
2018-01-09,1133.18000000,1326.50000000,1104.85000000,1291.00000000,118702.88684
2018-01-10,1291.00000000,1440.00000000,1201.10000000,1247.00000000,160185.0129
2018-01-11,1249.03000000,1332.49000000,1021.00000000,1138.93000000,194546.29387
2018-01-12,1136.45000000,1288.50000000,1069.01000000,1253.87000000,93763.47261
2018-01-13,1253.87000000,1427.01000000,1252.00000000,1388.02000000,75893.43201
2018-01-14,1388.10000000,1391.89000000,1220.89000000,1347.00000000,98391.19585
2018-01-15,1347.99000000,1383.13000000,1258.12000000,1271.00000000,69236.70476
2018-01-16,1268.67000000,995.00000000,1000.00000000,1000.00000000,343889.36509
2018-01-17,999.99000000,997.99000000,755.00000000,1000.00000000,436333.67326
2018-01-18,1000.00000000,997.97000000,1005.94000000,994.00000000,294545.71207
2018-01-19,993.30000000,995.94000000,1004.13000000,1032.50000000,167954.11253
2018-01-20,1032.50000000,1165.40000000,1031.00000000,1152.75000000,123352.58362
2018-01-21,1150.37000000,1152.69000000,1000.46000000,1049.00000000,175031.00789
2018-01-22,1049.00000000,998.94000000,1020.00000000,993.00000000,185212.52002
2018-01-23,993.00000000,999.00000000,1000.00000000,980.00000000,160159.63958
2018-01-24,981.20000000,989.89000000,1003.05000000,1061.00000000,134257.7947
2018-01-25,1060.34000000,1115.00000000,1030.26000000,1056.52000000,119415.93495
2018-01-26,1055.29000000,1082.00000000,1001.10000000,1051.03000000,145113.638
2018-01-27,1051.03000000,1127.99000000,1032.20000000,1118.99000000,96894.33839
2018-01-28,1118.99000000,1277.00000000,1112.00000000,1251.96000000,143510.73586
2018-01-29,1251.96000000,1258.89000000,1161.65000000,1177.01000000,105292.76808000001
2018-01-30,1177.01000000,1186.85000000,1051.00000000,1085.50000000,155278.55404
2018-01-31,1084.63000000,1135.00000000,1029.00000000,1124.81000000,100372.03783
2018-02-01,1125.96000000,1164.99000000,1005.02000000,1041.94000000,203355.29052
2018-02-02,1041.89000000,988.42000000,783.67000000,922.30000000,377375.22874
2018-02-03,923.67000000,998.00000000,851.00000000,971.00000000,160037.88129
2018-02-04,971.00000000,975.00000000,789.00000000,823.56000000,186446.0316
2018-02-05,821.60000000,862.47000000,634.94000000,697.92000000,365516.52899
2018-02-06,697.93000000,798.00000000,570.10000000,779.25000000,648944.4204
2018-02-07,779.99000000,849.00000000,714.18000000,754.00000000,356403.4441
2018-02-08,753.19000000,786.93000000,751.00000000,781.66000000,10516.2619
2018-02-09,781.66000000,882.20000000,781.66000000,877.00000000,95447.67289
2018-02-10,876.30000000,911.20000000,800.00000000,851.15000000,214818.06768
2018-02-11,851.15000000,857.00000000,768.28000000,808.99000000,189323.408
2018-02-12,808.58000000,877.56000000,807.46000000,866.66000000,143586.93121
2018-02-13,866.39000000,871.00000000,820.00000000,841.57000000,110305.93536999999
2018-02-14,841.57000000,924.99000000,841.30000000,919.09000000,150342.85558
2018-02-15,919.09000000,946.66000000,895.59000000,924.55000000,155637.78524
2018-02-16,924.55000000,948.48000000,901.36000000,938.67000000,115540.16349
2018-02-17,938.60000000,974.00000000,933.48000000,969.99000000,110091.03618
2018-02-18,969.99000000,978.50000000,897.00000000,911.00000000,160129.79518
2018-02-19,911.00000000,956.22000000,906.04000000,938.11000000,80099.49534
2018-02-20,939.17000000,961.00000000,873.00000000,882.99000000,120056.67502
2018-02-21,882.99000000,908.88000000,812.87000000,835.89000000,176200.55151
2018-02-22,836.35000000,871.96000000,786.60000000,801.49000000,137561.85113
2018-02-23,801.47000000,885.00000000,785.99000000,851.60000000,154507.41338
2018-02-24,851.59000000,875.00000000,805.00000000,833.94000000,89311.5794
2018-02-25,833.92000000,849.50000000,813.18000000,841.19000000,59431.26474
2018-02-26,841.46000000,882.00000000,833.00000000,867.98000000,74911.4656
2018-02-27,867.98000000,897.49000000,860.69000000,870.11000000,63487.68425
2018-02-28,871.84000000,891.00000000,850.30000000,853.50000000,53620.45209
2018-03-01,853.50000000,879.96000000,848.65000000,870.63000000,43785.00503
2018-03-02,870.63000000,876.22000000,850.00000000,856.28000000,39436.26006
2018-03-03,856.27000000,870.78000000,852.30000000,856.02000000,34170.2942
2018-03-04,856.51000000,868.00000000,836.24000000,866.66000000,29735.01829
2018-03-05,866.61000000,871.75000000,847.20000000,849.84000000,30567.79813
2018-03-06,849.81000000,853.18000000,803.01000000,813.11000000,48658.06883
2018-03-07,813.31000000,826.20000000,718.40000000,749.90000000,109013.2838
2018-03-08,749.02000000,772.07000000,684.00000000,695.46000000,76312.77819
2018-03-09,695.48000000,727.92000000,640.00000000,723.71000000,116545.37303
2018-03-10,723.65000000,745.00000000,673.06000000,680.58000000,63012.67972
2018-03-11,680.58000000,735.00000000,659.15000000,720.85000000,73967.35869
2018-03-12,721.00000000,740.50000000,676.31000000,697.11000000,67732.85988
2018-03-13,696.52000000,713.76000000,680.00000000,689.94000000,55735.18315
2018-03-14,690.16000000,703.54000000,585.00000000,610.10000000,89904.25415
2018-03-15,610.10000000,621.12000000,570.00000000,608.83000000,94426.72453
2018-03-16,608.83000000,625.30000000,584.15000000,599.05000000,64720.20994
2018-03-17,599.03000000,609.26000000,544.00000000,546.95000000,68022.4592
2018-03-18,547.98000000,560.00000000,450.00000000,537.00000000,248817.226
2018-03-19,537.39000000,560.00000000,515.80000000,556.88000000,184798.77062
2018-03-20,556.88000000,567.87000000,515.00000000,557.00000000,141078.0511
2018-03-21,557.00000000,590.52000000,545.11000000,559.17000000,117019.17321000001
2018-03-22,559.15000000,578.60000000,516.00000000,539.92000000,111106.19916
2018-03-23,539.78000000,544.72000000,506.71000000,543.03000000,106416.06745999999
2018-03-24,543.20000000,545.99000000,518.63000000,520.22000000,87710.78945
2018-03-25,521.17000000,536.00000000,512.00000000,523.74000000,71903.1713
2018-03-26,523.95000000,527.67000000,465.56000000,485.00000000,151084.23687999998
2018-03-27,485.00000000,491.55000000,446.00000000,448.50000000,138188.76042
2018-03-28,448.50000000,466.00000000,440.14000000,446.67000000,89895.47885
2018-03-29,446.07000000,449.43000000,380.00000000,384.00000000,225341.94316
2018-03-30,383.87000000,412.04000000,366.00000000,392.43000000,292254.79437
2018-03-31,392.40000000,419.40000000,388.52000000,393.92000000,167833.59399
2018-04-01,393.93000000,399.91000000,356.90000000,378.58000000,150493.99422
2018-04-02,378.58000000,394.87000000,375.00000000,385.05000000,113242.14191
2018-04-03,385.00000000,419.08000000,380.13000000,415.01000000,137897.55565
2018-04-04,415.00000000,416.50000000,370.00000000,378.16000000,140598.39668
2018-04-05,378.15000000,387.03000000,365.61000000,381.22000000,120314.05875
2018-04-06,381.56000000,385.91000000,362.54000000,368.89000000,74458.69141
2018-04-07,368.89000000,394.75000000,368.28000000,384.51000000,71463.42848
2018-04-08,384.51000000,404.05000000,384.00000000,400.40000000,57395.52936
2018-04-09,400.40000000,431.99000000,387.10000000,399.44000000,151653.50413000002
2018-04-10,399.25000000,418.68000000,391.40000000,416.07000000,81394.29605
2018-04-11,415.53000000,433.54000000,410.38000000,429.52000000,86706.68627
2018-04-12,429.90000000,499.00000000,412.88000000,495.67000000,249766.38316
2018-04-13,494.30000000,530.00000000,480.22000000,495.11000000,251752.08782
2018-04-14,494.69000000,515.00000000,485.58000000,502.68000000,121283.33380000001
2018-04-15,502.68000000,535.00000000,502.51000000,533.88000000,108739.15394999999
2018-04-16,533.88000000,538.00000000,497.31000000,511.46000000,130359.52549
2018-04-17,512.09000000,521.20000000,500.02000000,502.56000000,96541.96382
2018-04-18,502.56000000,526.99000000,501.12000000,526.09000000,73161.95251
2018-04-19,526.49000000,571.61000000,521.03000000,568.14000000,112235.77328
2018-04-20,568.14000000,622.17000000,556.50000000,617.09000000,160209.03951
2018-04-21,616.80000000,624.50000000,570.23000000,604.87000000,159364.95353
2018-04-22,604.87000000,643.49000000,589.00000000,620.92000000,120127.3728
2018-04-23,620.67000000,649.11000000,618.02000000,645.09000000,77475.70793
2018-04-24,644.58000000,712.99000000,643.76000000,701.58000000,171437.66972
2018-04-25,701.16000000,703.30000000,593.83000000,618.00000000,341439.50428
2018-04-26,617.73000000,666.19000000,600.00000000,661.51000000,155754.00815
2018-04-27,661.51000000,686.82000000,635.73000000,643.46000000,134803.48389
2018-04-28,643.41000000,694.90000000,638.76000000,682.86000000,113128.36336999999
2018-04-29,683.50000000,700.49000000,665.28000000,690.85000000,114455.30177
2018-04-30,690.85000000,695.30000000,662.20000000,670.78000000,112494.9172
2018-05-01,670.78000000,675.60000000,627.58000000,672.00000000,133123.66675
2018-05-02,671.99000000,691.99000000,663.00000000,688.56000000,86185.5033
2018-05-03,688.55000000,792.08000000,685.39000000,779.00000000,229419.209
2018-05-04,779.00000000,810.00000000,756.91000000,785.99000000,179924.40215
2018-05-05,785.80000000,832.66000000,781.56000000,819.50000000,128631.18764
2018-05-06,819.50000000,839.99000000,752.49000000,794.30000000,166871.16002
2018-05-07,794.30000000,799.14000000,701.00000000,752.49000000,284237.06328
2018-05-08,753.00000000,777.00000000,720.02000000,748.99000000,135106.19621
2018-05-09,748.99000000,760.74000000,710.26000000,751.75000000,112353.37758
2018-05-10,752.40000000,769.88000000,720.00000000,722.52000000,102019.29933
2018-05-11,722.52000000,737.23000000,663.00000000,676.96000000,216953.54991
2018-05-12,676.96000000,690.20000000,633.20000000,684.11000000,166801.07487
2018-05-13,684.56000000,742.00000000,666.31000000,729.08000000,136022.39207
2018-05-14,729.08000000,743.90000000,686.00000000,727.49000000,183466.9224
2018-05-15,727.49000000,740.00000000,695.00000000,704.91000000,127191.21863
2018-05-16,704.91000000,712.84000000,673.52000000,706.29000000,118902.46895
2018-05-17,706.80000000,719.25000000,662.00000000,667.62000000,106723.38375
2018-05-18,667.62000000,694.90000000,656.00000000,692.60000000,106541.66307000001
2018-05-19,693.26000000,717.80000000,682.31000000,697.00000000,88828.85641000001
2018-05-20,697.00000000,729.88000000,688.40000000,716.16000000,86004.7409
2018-05-21,716.16000000,720.46000000,688.00000000,696.70000000,96085.15451000001
2018-05-22,697.10000000,699.60000000,637.32000000,640.99000000,107059.5769
2018-05-23,640.86000000,669.00000000,560.00000000,577.19000000,257099.77096
2018-05-24,577.19000000,612.10000000,550.00000000,602.18000000,195854.62497
2018-05-25,602.08000000,617.46000000,568.70000000,585.55000000,118076.26273
2018-05-26,585.56000000,607.62000000,578.32000000,586.00000000,77654.12531999999
2018-05-27,586.03000000,592.00000000,557.43000000,570.40000000,97097.26713000001
2018-05-28,570.81000000,576.20000000,506.11000000,511.50000000,153197.83278
2018-05-29,511.50000000,573.43000000,510.00000000,567.36000000,189082.83788
2018-05-30,567.09000000,585.83000000,541.20000000,557.19000000,122132.27010000001
2018-05-31,557.87000000,586.73000000,552.98000000,577.81000000,100101.52275999999
2018-06-01,577.81000000,590.26000000,564.93000000,579.00000000,83840.84162
2018-06-02,579.00000000,599.17000000,572.90000000,590.85000000,80258.14719
2018-06-03,590.85000000,628.81000000,590.10000000,619.66000000,84123.33235
2018-06-04,619.66000000,625.47000000,580.15000000,591.02000000,96339.44507
2018-06-05,591.02000000,614.00000000,570.36000000,609.05000000,89053.74351
2018-06-06,609.29000000,613.35000000,593.40000000,607.40000000,70152.92117
2018-06-07,606.68000000,618.00000000,598.24000000,605.16000000,60174.188799999996
2018-06-08,605.20000000,608.45000000,593.33000000,598.68000000,52574.60265
2018-06-09,599.29000000,608.97000000,591.00000000,592.87000000,38908.0653
2018-06-10,592.44000000,592.87000000,501.13000000,524.11000000,190350.58429
2018-06-11,524.64000000,535.51000000,508.66000000,531.69000000,145813.07819
2018-06-12,531.08000000,538.88000000,482.00000000,493.00000000,158223.14812
2018-06-13,493.00000000,501.97000000,449.06000000,475.47000000,181842.19417
2018-06-14,475.47000000,529.00000000,460.00000000,519.29000000,206093.0733
2018-06-15,519.30000000,521.00000000,481.62000000,487.48000000,160532.53607
2018-06-16,487.47000000,503.28000000,483.72000000,496.74000000,131095.45173
2018-06-17,496.45000000,507.60000000,492.70000000,497.14000000,117316.93221
2018-06-18,497.15000000,524.48000000,487.27000000,517.95000000,143826.68272
2018-06-19,517.77000000,548.20000000,510.01000000,537.97000000,148148.38064
2018-06-20,537.68000000,542.02000000,515.08000000,536.49000000,123892.0424
2018-06-21,536.34000000,544.98000000,521.11000000,526.18000000,79862.90544
2018-06-22,526.32000000,526.44000000,450.00000000,462.09000000,212659.53437
2018-06-23,462.40000000,481.00000000,455.00000000,473.41000000,94465.26834
2018-06-24,473.40000000,475.81000000,419.53000000,454.41000000,198264.10079
2018-06-25,454.29000000,474.47000000,444.37000000,458.70000000,122942.1165
2018-06-26,459.04000000,460.81000000,429.00000000,429.34000000,84003.09976
2018-06-27,429.81000000,445.95000000,420.19000000,441.64000000,99156.36437
2018-06-28,441.36000000,443.96000000,416.45000000,420.22000000,112309.56714
2018-06-29,420.48000000,442.00000000,404.48000000,434.77000000,159495.30942
2018-06-30,434.77000000,463.15000000,434.51000000,454.09000000,157169.20242000002
2018-07-01,454.20000000,457.77000000,443.73000000,452.10000000,111226.62845999999
2018-07-02,452.14000000,481.83000000,444.16000000,476.25000000,182585.11018
2018-07-03,476.32000000,486.98000000,457.00000000,461.82000000,186954.55478
2018-07-04,461.78000000,482.70000000,458.02000000,467.38000000,101886.20199
2018-07-05,467.19000000,480.00000000,458.80000000,467.87000000,125806.0083
2018-07-06,467.79000000,476.00000000,451.29000000,470.47000000,100428.64802
2018-07-07,470.48000000,487.99000000,461.50000000,485.57000000,83629.95382
2018-07-08,485.57000000,495.98000000,482.05000000,486.77000000,144703.13626
2018-07-09,486.55000000,488.98000000,468.20000000,471.71000000,89532.14109
2018-07-10,471.73000000,473.23000000,427.69000000,432.48000000,173640.9762
2018-07-11,432.55000000,452.69000000,424.20000000,444.99000000,159022.59726
2018-07-12,444.99000000,445.36000000,416.94000000,431.14000000,181877.07924
2018-07-13,431.14000000,442.47000000,424.62000000,432.46000000,150320.32532
2018-07-14,432.43000000,440.00000000,428.26000000,433.19000000,122253.69397
2018-07-15,433.20000000,455.00000000,430.52000000,449.78000000,140415.27048
2018-07-16,449.79000000,480.57000000,444.03000000,478.49000000,172440.71343
2018-07-17,478.49000000,512.00000000,465.29000000,498.76000000,215318.06761
2018-07-18,498.89000000,515.47000000,468.01000000,479.41000000,252160.50034
2018-07-19,479.40000000,484.15000000,462.57000000,468.57000000,171308.06705
2018-07-20,468.70000000,471.02000000,440.00000000,449.04000000,160873.38244000002
2018-07-21,449.04000000,468.97000000,441.18000000,460.23000000,74259.64067
2018-07-22,460.23000000,472.20000000,454.19000000,457.47000000,60684.89595
2018-07-23,457.47000000,469.82000000,447.11000000,450.05000000,106561.46081
2018-07-24,450.05000000,484.27000000,448.47000000,479.28000000,158286.759
2018-07-25,479.24000000,485.77000000,464.00000000,472.10000000,170475.54936
2018-07-26,472.11000000,485.00000000,460.00000000,462.64000000,173976.2192
2018-07-27,462.17000000,474.00000000,455.84000000,470.09000000,198304.79211
2018-07-28,470.09000000,472.00000000,460.82000000,469.29000000,156862.59361
2018-07-29,468.44000000,472.00000000,461.60000000,466.40000000,138747.56334
2018-07-30,466.40000000,469.79000000,446.10000000,456.23000000,179581.79415
2018-07-31,456.19000000,457.30000000,427.00000000,432.22000000,214913.57229
2018-08-01,432.20000000,434.99000000,406.55000000,420.41000000,209570.0844
2018-08-02,420.37000000,425.52000000,407.43000000,410.62000000,178421.10672
2018-08-03,410.62000000,420.01000000,396.61000000,417.52000000,201156.61154
2018-08-04,417.58000000,419.53000000,401.86000000,407.21000000,179498.57515
2018-08-05,407.21000000,413.24000000,400.16000000,408.79000000,158913.77206
2018-08-06,408.77000000,413.28000000,397.08000000,405.28000000,166496.42465
2018-08-07,405.19000000,412.76000000,369.19000000,378.21000000,207706.11078
2018-08-08,378.20000000,380.42000000,347.25000000,355.48000000,275047.10788
2018-08-09,355.48000000,369.90000000,350.51000000,363.30000000,244268.20567
2018-08-10,363.21000000,365.87000000,325.95000000,331.81000000,264274.13378000003
2018-08-11,331.88000000,332.98000000,304.45000000,317.69000000,335634.67243
2018-08-12,317.49000000,327.13000000,313.42000000,317.89000000,135524.79994
2018-08-13,317.96000000,321.99000000,280.68000000,283.81000000,307713.22213999997
2018-08-14,283.81000000,283.81000000,250.00000000,278.41000000,485174.37541
2018-08-15,278.47000000,304.45000000,276.30000000,281.12000000,438620.64156
2018-08-16,281.46000000,298.60000000,277.55000000,287.17000000,235665.2551
2018-08-17,286.84000000,318.00000000,285.00000000,317.51000000,342556.46068
2018-08-18,317.51000000,321.33000000,281.79000000,294.11000000,384021.38829000003
2018-08-19,294.10000000,307.40000000,288.20000000,299.42000000,288483.44841
2018-08-20,299.30000000,304.04000000,269.50000000,270.51000000,219153.78936
2018-08-21,270.51000000,285.90000000,269.70000000,281.21000000,224701.57671
2018-08-22,281.09000000,298.89000000,259.50000000,270.80000000,403936.78303
2018-08-23,270.68000000,280.30000000,267.55000000,275.99000000,277304.60909
2018-08-24,276.06000000,283.10000000,270.22000000,281.19000000,271850.21373
